timestamp,src_ip,dst_ip,length,protocol_type,syn_flag,ack_flag,icmp_payload_size,dst_port,is_http_traffic,is_partial_http
1769104869.842967,127.0.0.1,127.0.0.1,90,1,0,1,0,8000,1,1
1769104869.843078,127.0.0.1,127.0.0.1,40,1,0,1,0,49713,0,0
1769104875.775728,192.168.0.104,192.168.0.255,72,2,0,0,0,57621,0,0
1769104875.779899,192.168.0.104,192.168.0.255,72,2,0,0,0,57621,0,0
1769104876.896884,127.0.0.1,127.0.0.1,115,1,0,1,0,8000,1,1
1769104876.897002,127.0.0.1,127.0.0.1,40,1,0,1,0,49673,0,0
1769104876.970586,127.0.0.1,127.0.0.1,94,1,0,1,0,8000,1,1
1769104876.970647,127.0.0.1,127.0.0.1,40,1,0,1,0,49674,0,0
1769104877.070762,127.0.0.1,127.0.0.1,111,1,0,1,0,8000,1,1
1769104877.070873,127.0.0.1,127.0.0.1,40,1,0,1,0,49675,0,0
1769104877.194706,127.0.0.1,127.0.0.1,97,1,0,1,0,8000,1,1
1769104877.194792,127.0.0.1,127.0.0.1,40,1,0,1,0,49676,0,0
1769104877.2867,127.0.0.1,127.0.0.1,88,1,0,1,0,8000,1,1
1769104877.286809,127.0.0.1,127.0.0.1,40,1,0,1,0,49677,0,0
1769104877.377682,127.0.0.1,127.0.0.1,106,1,0,1,0,8000,1,1
1769104877.377756,127.0.0.1,127.0.0.1,40,1,0,1,0,49678,0,0
1769104877.494308,127.0.0.1,127.0.0.1,115,1,0,1,0,8000,1,1
1769104877.494406,127.0.0.1,127.0.0.1,40,1,0,1,0,49679,0,0
1769104877.584703,127.0.0.1,127.0.0.1,104,1,0,1,0,8000,1,1
1769104877.584804,127.0.0.1,127.0.0.1,40,1,0,1,0,49680,0,0
1769104877.698098,127.0.0.1,127.0.0.1,102,1,0,1,0,8000,1,1
1769104877.69815,127.0.0.1,127.0.0.1,40,1,0,1,0,49681,0,0
1769104877.782426,127.0.0.1,127.0.0.1,107,1,0,1,0,8000,1,1
1769104877.782528,127.0.0.1,127.0.0.1,40,1,0,1,0,49682,0,0
1769104877.905144,127.0.0.1,127.0.0.1,104,1,0,1,0,8000,1,1
1769104877.905244,127.0.0.1,127.0.0.1,40,1,0,1,0,49683,0,0
1769104878.008266,127.0.0.1,127.0.0.1,103,1,0,1,0,8000,1,1
1769104878.008349,127.0.0.1,127.0.0.1,40,1,0,1,0,49685,0,0
1769104878.086393,127.0.0.1,127.0.0.1,101,1,0,1,0,8000,1,1
1769104878.086493,127.0.0.1,127.0.0.1,40,1,0,1,0,49686,0,0
1769104878.224795,127.0.0.1,127.0.0.1,100,1,0,1,0,8000,1,1
1769104878.224878,127.0.0.1,127.0.0.1,40,1,0,1,0,49687,0,0
1769104878.310889,127.0.0.1,127.0.0.1,97,1,0,1,0,8000,1,1
1769104878.31099,127.0.0.1,127.0.0.1,40,1,0,1,0,49688,0,0
