timestamp,src_ip,dst_ip,length,protocol_type,syn_flag,ack_flag,icmp_payload_size,dst_port,is_http_traffic,is_partial_http
1769654584.282763,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.282812,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.320665,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.320718,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.356601,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.356653,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.395418,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.395467,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.432089,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.432137,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.470915,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.47097,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.514066,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.514115,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.558166,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.558214,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.59615,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.596201,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.633723,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.633773,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.672731,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.672782,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.710902,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.710957,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.749907,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.749956,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.792967,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.793019,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.831709,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.83176,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.868354,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.868409,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.905798,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.905849,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.938998,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.939055,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.974946,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654584.974994,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.016176,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.016226,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.057461,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.05751,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.103869,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.10392,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.147622,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.14767,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.191753,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.191804,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.232267,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.232319,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.273975,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.274024,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.31464,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.314689,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.352479,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.352527,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.392519,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.392566,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.433374,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.433422,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.474809,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.474856,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.51096,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.511008,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.547411,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.547462,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.582382,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.582432,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.618565,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.618616,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.656242,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.656297,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.694657,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.694706,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.734312,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.734367,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.773951,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.774005,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.806858,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.806907,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.850288,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.850337,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.886569,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.886618,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.922557,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.922605,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.961223,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654585.961276,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.005198,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
1769654586.005257,127.0.0.1,127.0.0.1,1028,3,0,0,1000,0,0,0
